Account,date,sentiment_bucket,classification,daily_pnl,n_trades,n_wins,avg_trade_size_usd,total_volume_usd,n_long,win_rate,n_short,long_short_ratio,is_profitable_day
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-03,Fear,Fear,2161.6751200000003,15,6,8577.862,128667.93,15,0.4,0,,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-04,Greed,Greed,4624.583773,731,138,1221.8522845417237,893174.02,700,0.18878248974008208,31,22.580645161290324,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-05,Neutral,Neutral,-6194.283149,368,45,4161.944646739131,1531595.6300000001,368,0.12228260869565218,0,,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-06,Neutral,Neutral,2780.135427,806,274,716.7850620347394,577728.76,806,0.3399503722084367,0,,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-07,Fear,Fear,6119.377807,787,202,1749.6032401524778,1376937.75,779,0.25667090216010163,8,97.375,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-08,Fear,Fear,330.039883,328,96,764.5767682926829,250781.18,328,0.2926829268292683,0,,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-09,Neutral,Neutral,183.593223,122,21,747.8363934426229,91236.04,122,0.1721311475409836,0,,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-10,Fear,Fear,1338.39845,304,185,868.6251644736842,264062.05,304,0.6085526315789473,0,,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-11,Neutral,Neutral,869.757103,183,31,1215.386612021858,222415.75,183,0.16939890710382513,0,,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-12,Neutral,Neutral,0.0,50,0,999.666,49983.3,50,0.0,0,,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-13,Neutral,Neutral,1312.55815,399,160,2012.0397744360903,802803.87,399,0.40100250626566414,0,,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-14,Neutral,Neutral,414.743169,306,34,1372.3451960784314,419937.63,281,0.1111111111111111,25,11.24,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-15,Neutral,Neutral,590.73516,466,113,787.2578326180258,366862.15,411,0.24248927038626608,55,7.472727272727273,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-16,Neutral,Neutral,819.9958,455,195,501.30874725274725,228095.48,280,0.42857142857142855,175,1.6,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-17,Neutral,Neutral,303.11202,284,118,598.8410211267606,170070.85,229,0.4154929577464789,55,4.163636363636364,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-18,Neutral,Neutral,3494.964308,413,149,1209.069588377724,499345.74,353,0.36077481840193704,60,5.883333333333334,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-19,Fear,Fear,1280.6095579999999,400,134,1091.899,436759.6,400,0.335,0,,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-20,Neutral,Neutral,2866.872677,968,443,817.1428202479339,790994.25,968,0.45764462809917356,0,,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-21,Greed,Greed,3417.71341,769,341,1031.4382574772433,793176.02,769,0.4434330299089727,0,,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-22,Neutral,Neutral,101.06290399999999,41,20,789.0624390243902,32351.559999999998,41,0.4878048780487805,0,,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-23,Neutral,Neutral,0.0,53,0,226.28509433962265,11993.11,53,0.0,0,,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-24,Neutral,Neutral,0.0,42,0,495.59309523809526,20814.91,42,0.0,0,,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-25,Fear,Fear,826.548369,193,54,626.2487046632124,120866.0,193,0.27979274611398963,0,,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-26,Fear,Extreme Fear,0.0,20,0,749.8255,14996.51,20,0.0,0,,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-27,Fear,Extreme Fear,0.0,13,0,768.6484615384616,9992.43,13,0.0,0,,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-28,Fear,Extreme Fear,1011.258943,197,61,623.2444670050761,122779.16,177,0.3096446700507614,20,8.85,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-02,Fear,Fear,625.512206,32,16,1691.2284375000002,54119.310000000005,32,0.5,0,,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-03,Fear,Fear,60.171373,176,15,234.52426136363636,41276.27,176,0.08522727272727272,0,,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-04,Fear,Extreme Fear,0.0,40,0,369.27675,14771.07,40,0.0,0,,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-14,Fear,Fear,0.0,8,0,874.97875,6999.83,8,0.0,0,,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-15,Fear,Fear,73.34455,21,9,917.6357142857142,19270.35,0,0.42857142857142855,21,0.0,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-16,Fear,Fear,100.22198900000001,47,17,400.05872340425526,18802.76,0,0.3617021276595745,47,0.0,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-17,Fear,Fear,18.57004,13,6,303.8438461538462,3949.9700000000003,0,0.46153846153846156,13,0.0,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-23,Greed,Greed,6653.134804,550,215,894.6094181818181,492035.18,335,0.39090909090909093,215,1.558139534883721,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-24,Greed,Greed,1279.688605,334,65,1325.6926047904192,442781.33,269,0.19461077844311378,65,4.138461538461539,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-25,Greed,Greed,4058.112969,138,43,1475.0315217391305,203554.35,95,0.3115942028985507,43,2.2093023255813953,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-26,Greed,Greed,0.0,50,0,425.9992,21299.96,50,0.0,0,,False
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-27,Greed,Greed,147.309165,46,4,858.3880434782608,39485.85,42,0.08695652173913043,4,10.5,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-28,Neutral,Neutral,474.245409,155,21,1106.0305161290323,171434.73,134,0.13548387096774195,21,6.380952380952381,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-29,Greed,Greed,1189.49741,214,93,1261.7606542056074,270016.77999999997,121,0.43457943925233644,93,1.3010752688172043,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-30,Greed,Greed,1555.834562,345,123,793.9205507246378,273902.59,222,0.3565217391304348,123,1.8048780487804879,True
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-05-01,Neutral,Neutral,1449.529436,288,101,1130.8870833333333,325695.48,187,0.3506944444444444,101,1.8514851485148516,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-03,Fear,Fear,0.0,16,0,9281.686875,148506.99,16,0.0,0,,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-04,Fear,Fear,-14176.51042,10,0,13492.987,134929.87,10,0.0,0,,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-05,Fear,Fear,0.0,2,0,10053.805,20107.61,2,0.0,0,,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-07,Fear,Fear,0.0,1,0,500.0,500.0,1,0.0,0,,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-08,Fear,Extreme Fear,-40.712216999999995,4,0,114.82,459.28,0,0.0,4,0.0,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-09,Neutral,Neutral,0.0,2,0,250.0,500.0,2,0.0,0,,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-17,Fear,Fear,-288.283113,1,0,211.7,211.7,0,0.0,1,0.0,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-18,Fear,Fear,0.0,1,0,0.01,0.01,0,0.0,1,0.0,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-21,Fear,Fear,0.0,2,0,1000.14,2000.28,2,0.0,0,,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-08,Fear,Fear,0.0,1,0,0.11,0.11,0,0.0,1,0.0,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-10,Fear,Fear,-219.729659,2,0,890.27,1780.54,2,0.0,0,,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-17,Greed,Greed,0.0,1,0,499.72,499.72,1,0.0,0,,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-28,Greed,Greed,167.28016200000002,4,4,375.23249999999996,1500.9299999999998,1,1.0,3,0.3333333333333333,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-07,Greed,Extreme Greed,3360.9281,95,48,208.8205263157895,19837.95,47,0.5052631578947369,48,0.9791666666666666,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-13,Greed,Extreme Greed,0.0,1,0,200.04,200.04,1,0.0,0,,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-18,Greed,Extreme Greed,693.220788,9,9,186.3422222222222,1677.08,0,1.0,9,0.0,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-21,Greed,Extreme Greed,2.83504,1,1,202.87,202.87,1,1.0,0,,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-29,Greed,Extreme Greed,0.0,21,0,5762.356666666667,121009.49,21,0.0,0,,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-01,Greed,Extreme Greed,34709.852428,61,49,856.4519672131147,52243.57,12,0.8032786885245902,49,0.24489795918367346,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-03,Greed,Extreme Greed,0.0,34,0,2941.1758823529412,99999.98,34,0.0,0,,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-10,Greed,Extreme Greed,0.0,8,0,13718.098750000001,109744.79000000001,8,0.0,0,,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-11,Greed,Greed,994.238977,15,15,165.00133333333332,2475.02,0,1.0,15,0.0,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-12,Greed,Extreme Greed,2512.437585,4,4,1374.4125000000001,5497.650000000001,0,1.0,4,0.0,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-16,Greed,Extreme Greed,2069.35811,13,13,192.29384615384618,2499.82,0,1.0,13,0.0,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-17,Greed,Extreme Greed,256.200336,1,1,299.74,299.74,0,1.0,1,0.0,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-20,Greed,Greed,23353.625678,12,11,4763.3358333333335,57160.03,1,0.9166666666666666,11,0.09090909090909091,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-04,Greed,Greed,556.803152,5,5,213.09399999999997,1065.4699999999998,0,1.0,5,0.0,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-14,Greed,Greed,7013.428624,12,12,829.285,9951.42,0,1.0,12,0.0,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-21,Greed,Extreme Greed,2806.434723,8,8,597.6225000000001,4780.9800000000005,0,1.0,8,0.0,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-27,Greed,Greed,12084.434144,56,56,989.8810714285713,55433.34,0,1.0,56,0.0,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-01-28,Greed,Greed,0.0,3,0,0.07666666666666667,0.23,0,0.0,3,0.0,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-03,Fear,Fear,20.596691,1,1,999.91,999.91,0,1.0,1,0.0,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-02-10,Fear,Fear,30.785143,2,2,249.82,499.64,0,1.0,2,0.0,True
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-03-08,Fear,Fear,-1121.6509429999999,2,0,1250.705,2501.41,0,0.0,2,0.0,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-08,Fear,Extreme Fear,-920.33629,1,0,1000.85,1000.85,0,0.0,1,0.0,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-10,Fear,Fear,-965.1214130000001,3,0,534.0066666666667,1602.02,0,0.0,3,0.0,False
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-13,Neutral,Neutral,-53.631353999999995,2,0,64.53,129.06,0,0.0,2,0.0,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-02,Greed,Extreme Greed,0.0,44,0,1779.0295454545455,78277.3,44,0.0,0,,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-03,Greed,Extreme Greed,20925.513222,145,105,3898.738206896552,565317.04,87,0.7241379310344828,58,1.5,True
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-04,Greed,Extreme Greed,0.0,1,0,0.1,0.1,0,0.0,1,0.0,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-04,Fear,Extreme Fear,0.0,21,0,7268.525238095238,152639.03,21,0.0,0,,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-05,Fear,Extreme Fear,0.0,9,0,3500.644444444444,31505.8,9,0.0,0,,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,Fear,Extreme Fear,0.0,4,0,6911.925,27647.7,4,0.0,0,,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,Fear,Fear,0.0,38,0,2461.443421052632,93534.85,38,0.0,0,,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,Fear,Extreme Fear,0.0,33,0,2865.9021212121215,94574.77,33,0.0,0,,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,Fear,Extreme Fear,622.41079,13,6,792.1807692307691,10298.349999999999,13,0.46153846153846156,0,,True
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-10,Fear,Fear,5615.909695,19,19,2486.837368421053,47249.91,19,1.0,0,,True
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,Fear,Fear,2513.430964,45,24,2262.842,101827.89,45,0.5333333333333333,0,,True
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,Fear,Fear,0.0,21,0,2434.7928571428574,51130.65,21,0.0,0,,False
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,Greed,Greed,28100.700490000003,28,28,2829.6749999999997,79230.9,28,1.0,0,,True
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,Greed,Greed,2587.44383,87,17,2334.9580459770114,203141.35,87,0.19540229885057472,0,,True
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,Greed,Greed,7480.21054,55,31,2564.5469090909096,141050.08000000002,55,0.5636363636363636,0,,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-09,Greed,Extreme Greed,0.0,4,0,1968.8700000000001,7875.4800000000005,4,0.0,0,,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-11,Greed,Greed,39.7705,1,1,7158.62,7158.62,1,1.0,0,,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,Greed,Extreme Greed,15.24474,1,1,771.87,771.87,1,1.0,0,,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,Greed,Greed,0.0,3,0,320.1333333333333,960.4,3,0.0,0,,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-24,Greed,Greed,3.43,1,1,963.83,963.83,1,1.0,0,,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,Fear,Fear,-1017.424213,125,18,5323.34248,665417.81,100,0.144,25,4.0,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,Fear,Fear,-1646.3529,35,0,9477.486,331712.01,2,0.0,33,0.06060606060606061,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,Fear,Fear,0.0,21,0,3925.5247619047623,82436.02,21,0.0,0,,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-19,Fear,Fear,5304.480047,162,112,4703.033148148148,761891.37,161,0.691358024691358,1,161.0,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-20,Neutral,Neutral,0.0,1,0,84870.0,84870.0,1,0.0,0,,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,Neutral,Neutral,5070.619785,23,17,15004.912173913042,345112.98,22,0.7391304347826086,1,22.0,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,Neutral,Neutral,0.0,1,0,87100.0,87100.0,1,0.0,0,,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,Neutral,Neutral,2087.063794,27,3,16199.963333333333,437399.01,27,0.1111111111111111,0,,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,Fear,Fear,894.0,21,6,16543.90380952381,347421.98,21,0.2857142857142857,0,,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,Fear,Fear,1342.0,54,4,6430.7037037037035,347258.0,54,0.07407407407407407,0,,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,Fear,Fear,2020.0,8,1,42527.5,340220.0,8,0.125,0,,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,Fear,Fear,2400.0,8,1,41637.49875,333099.99,8,0.125,0,,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,Fear,Extreme Fear,0.0,17,0,2238.4694117647055,38053.979999999996,17,0.0,0,,False
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-11,Fear,Fear,5246.0,7,7,29785.714285714286,208500.0,7,1.0,0,,True
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-12,Fear,Fear,0.0,14,0,1435.7078571428572,20099.91,14,0.0,0,,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-05,Greed,Extreme Greed,0.0,9,0,5556.203333333334,50005.83,7,0.0,2,3.5,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,Greed,Greed,-205.43473700000007,11,4,10291.213636363636,113203.35,7,0.36363636363636365,4,1.75,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-15,Greed,Greed,-24.632033999999997,2,0,5304.975,10609.95,0,0.0,2,0.0,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,Greed,Greed,0.0,3,0,5116.256666666667,15348.77,3,0.0,0,,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,Greed,Greed,304.982785,14,7,8305.572857142857,116278.02,14,0.5,0,,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,Greed,Greed,0.0,2,0,15582.089999999998,31164.179999999997,2,0.0,0,,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,Greed,Greed,1000.5386120000001,15,10,6106.827333333334,91602.41,15,0.6666666666666666,0,,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,Greed,Greed,162.732282,18,8,7868.710555555556,141636.79,18,0.4444444444444444,0,,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,Greed,Greed,537.211402,49,26,2555.795306122449,125233.97,49,0.5306122448979592,0,,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,Greed,Greed,141.832675,10,2,8887.428,88874.28,10,0.2,0,,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,Greed,Greed,146.936704,13,8,6033.711538461538,78438.25,13,0.6153846153846154,0,,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,Greed,Greed,1008.619956,39,15,10332.177948717948,402954.94,32,0.38461538461538464,7,4.571428571428571,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-25,Greed,Greed,-245.081348,3,0,19982.836666666666,59948.51,3,0.0,0,,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,Greed,Greed,-704.8892269999999,28,4,6121.823571428571,171411.06,28,0.14285714285714285,0,,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,Greed,Greed,-970.730876,23,0,4352.923913043478,100117.25,23,0.0,0,,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,Greed,Greed,508.92214299999995,50,15,11391.1944,569559.72,37,0.3,13,2.8461538461538463,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,Greed,Greed,354.998648,52,23,13510.58096153846,702550.21,35,0.4423076923076923,17,2.0588235294117645,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,Greed,Greed,-129.53146,18,1,14679.973888888888,264239.52999999997,14,0.05555555555555555,4,3.5,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,Greed,Greed,783.979116,17,8,7138.1611764705885,121348.74,0,0.47058823529411764,17,0.0,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,Greed,Greed,866.015507,67,28,5888.050149253731,394499.36,67,0.417910447761194,0,,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-04,Greed,Greed,-67.60364,5,0,19958.508,99792.54000000001,5,0.0,0,,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-05,Greed,Greed,164.141565,66,13,25817.31303030303,1703942.66,42,0.19696969696969696,24,1.75,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,Greed,Greed,135.58166400000002,22,10,13569.154545454547,298521.4,19,0.45454545454545453,3,6.333333333333333,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,Greed,Greed,-835.681235,97,9,10812.887216494846,1048850.06,79,0.09278350515463918,18,4.388888888888889,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,Greed,Greed,-269.874439,128,32,11894.159609375,1522452.43,81,0.25,47,1.7234042553191489,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,Greed,Extreme Greed,-826.349863,70,18,12429.313857142857,870051.97,50,0.2571428571428571,20,2.5,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-10,Greed,Greed,-1517.091342,193,41,10660.515440414507,2057479.48,103,0.21243523316062177,90,1.1444444444444444,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-11,Greed,Extreme Greed,-164.08950099999998,19,5,13641.064736842105,259180.22999999998,10,0.2631578947368421,9,1.1111111111111112,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-12,Greed,Greed,-1925.519024,7,0,28583.181428571428,200082.27,7,0.0,0,,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-15,Neutral,Neutral,0.0,5,0,10001.248,50006.24,5,0.0,0,,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-16,Greed,Greed,939.6285419999999,3,3,17648.416666666668,52945.25,3,1.0,0,,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,Greed,Greed,813.2741110000001,53,11,15110.019433962265,800831.03,28,0.20754716981132076,25,1.12,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,Greed,Greed,68.93319,46,3,9231.120217391304,424631.52999999997,21,0.06521739130434782,25,0.84,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-19,Neutral,Neutral,-385.215235,39,5,10946.209230769231,426902.16,26,0.1282051282051282,13,2.0,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,Neutral,Neutral,-146.57487000000003,106,15,10095.193490566038,1070090.51,62,0.14150943396226415,44,1.4090909090909092,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,Greed,Greed,266.58114600000005,11,3,9375.43090909091,103129.74,4,0.2727272727272727,7,0.5714285714285714,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,Greed,Greed,209.39217099999996,37,9,7671.794864864864,283856.41,22,0.24324324324324326,15,1.4666666666666666,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,Neutral,Neutral,-369.2447299999998,45,11,9211.531777777778,414518.93000000005,27,0.24444444444444444,18,1.5,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,Neutral,Neutral,-2808.353815,68,10,14192.42044117647,965084.59,41,0.14705882352941177,27,1.5185185185185186,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,Neutral,Neutral,-3093.6293849999997,6,0,11094.355000000001,66566.13,6,0.0,0,,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,Neutral,Neutral,0.0,3,0,839.1366666666667,2517.41,3,0.0,0,,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,Greed,Greed,484.847102,72,44,5724.157222222222,412139.32,44,0.6111111111111112,28,1.5714285714285714,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,Greed,Greed,-173.65419100000003,49,5,8183.905714285715,401011.38,19,0.10204081632653061,30,0.6333333333333333,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,Greed,Greed,-799.840817,859,231,7340.683504074505,6305647.13,407,0.2689173457508731,452,0.9004424778761062,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,Greed,Greed,0.0,6,0,334.69666666666666,2008.18,6,0.0,0,,False
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,Greed,Greed,456.423473,42,13,11292.343571428572,474278.43,28,0.30952380952380953,14,2.0,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,Greed,Greed,223.30918699999998,56,6,10782.5,603820.0,18,0.10714285714285714,38,0.47368421052631576,True
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,Greed,Greed,47.62389499999999,35,9,5805.358,203187.53,23,0.2571428571428571,12,1.9166666666666667,True
